Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,P,AB,G,AVG,wOBA,xWOBA,2B,HR,K%,BB%,ExitVel,Air EV,90thExitVel,MinMxExitVel,LaunchAng,LA10-30%,EV95+LA10-30%,Swing%,InZoneSwing%,Z-Contact%,Chase%,SwStrk%,Miss vs 93+ FB,xSLG vs 93+ FB,Miss vs 83+Spin,xSLG vs 83+ Spin,O-Contact%,HardHit%,Contact%
1,1499115272,T. Samuelson,Tate Samuelson,Samuelson,Tate,IF,Cal Poly,CP,5487,Cal Poly,BBC,R,R,665,199,0,0.236,0.28,0.223,10,2,17.90%,5.80%,82.6,80.3,99.5,104.6,15.3,19.60%,6.90%,49.50%,66.30%,89.90%,35.40%,9.30%,40.00%,0.401,66.70%,0.101,65.70%,25%,81.20%
1,1667616216,P. Viltz,Preston Viltz,Viltz,Preston,OF,University of Washington,WASH,3110,Washington,BBC,L,L,158,48,0,0.229,0.272,0.192,2,0,20.40%,7.40%,71.8,76.2,95.4,99.8,5.3,16.70%,11.10%,47.50%,71.80%,89.30%,32.70%,10.80%,0.00%,-,20.00%,0.088,55.60%,17%,77.30%
1,1762965950,M. Lopez,Matt Lopez,Lopez,Matt,IF,Cal Poly,CP,5487,Cal Poly,BBC,R,R,555,140,0,0.307,0.365,0.263,10,4,19.50%,7.50%,86.1,87.5,105.1,108.8,4.8,27.70%,15.40%,45.00%,65.30%,87.00%,26.80%,7.60%,16.70%,0.052,0.00%,1.381,76.60%,35%,83.20%
1,1788170072,B. Borgogno,Brett Borgogno,Borgogno,Brett,IF,Cal Poly,CP,5487,Cal Poly,BBC,R,R,451,110,0,0.255,0.341,0.24,4,4,20.30%,9.00%,77.3,81.7,99.4,102.8,2.7,18.20%,7.30%,43.20%,61.50%,90.10%,30.20%,7.80%,66.70%,0.522,75.00%,0,66.10%,24%,82.10%
1,1799308188,R. Doss,Reagan Doss,Doss,Reagan,OF,Cal Poly,CP,5487,Cal Poly,BBC,R,R,726,178,0,0.27,0.309,0.242,9,1,28.60%,7.30%,83.5,82.5,101.1,104.9,12.6,41.20%,16.20%,46.00%,63.00%,87.60%,31.50%,10.30%,0.00%,0.034,0.00%,0,58.00%,31%,77.50%
1,1126059194,N. Thimjon,Nate Thimjon,Thimjon,Nate,OF,Fresno State,FRES,730384384,Fresno State,BBC,R,R,392,100,0,0.23,0.33,0.49,3,7,31.80%,8.20%,87.2,111.1,107.7,114.6,-2.3,27.30%,9.10%,56.60%,60.90%,92.90%,30.40%,27.00%,-,-,0.00%,0.113,71.40%,27%,52.30%
1,1122135904,T. Boetto,Tony Boetto,Boetto,Tony,C,University of Portland,PORT,730360320,Portland,BBC,R,R,330,106,0,0.208,0.223,0.24,3,0,24.60%,5.10%,88.5,85,101.2,99.3,7,14.30%,7.10%,46.40%,75.00%,93.30%,30.00%,10.90%,-,-,-,-,41.70%,36%,76.50%
1,1508526270,T. Tammaro,Trace Tammaro,Tammaro,Trace,IF,University of Portland,PORT,730360320,Portland,BBC,L,L,499,130,0,0.323,0.433,0.312,8,7,21.30%,17.10%,89.6,87.7,101.3,107.6,2.3,23.50%,17.60%,36.50%,60.00%,76.20%,22.10%,8.80%,-,-,-,-,35.30%,47%,75.80%
1,1546273421,D. Zimmerman,Danny Zimmerman,Zimmerman,Danny,IF,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,412,110,0,0.182,0.281,0.182,4,4,31.80%,7.00%,80.5,76.2,95.3,102.5,30.4,25.00%,12.50%,38.60%,73.30%,77.30%,29.20%,9.00%,0.00%,-,50.00%,0.003,50.00%,25%,76.70%
1,1041113521,C. Jimenez,Chris Jimenez,Jimenez,Chris,C,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,356,88,0,0.216,0.326,0.31,3,6,25.30%,9.10%,85.2,92.3,100,103.5,19.5,22.00%,9.80%,51.40%,75.40%,76.80%,24.80%,14.90%,33.30%,0.236,50.00%,1.382,59.40%,34%,71.00%
1,1396827694,C. Luttrell,Chase Luttrell,Luttrell,Chase,1B,Long Beach State University,LBSU,730224128,Long Beach State,BBC,L,L,818,221,0,0.312,0.379,0.298,17,9,16.10%,5.80%,85.7,87.2,101.4,109.5,8.6,37.30%,16.10%,48.50%,72.30%,85.10%,31.60%,10.40%,18.50%,0.343,50.00%,0.012,67.90%,29%,78.60%
1,1983457060,T. Porter,Tyler Porter,Porter,Tyler,IF,Long Beach State University,LBSU,730224128,Long Beach State,BBC,L,R,321,80,0,0.263,0.316,0.339,3,0,15.10%,12.90%,82.7,77.8,95.2,100.1,10,39.60%,4.20%,40.20%,60.40%,82.80%,22.10%,8.70%,33.30%,0.014,0.00%,0.131,75.90%,15%,78.30%
1,1117792246,G. Bloom,Gianni Bloom,Bloom,Gianni,C,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,R,R,307,72,0,0.167,0.296,0.246,2,5,26.80%,9.80%,87.4,90.1,100.8,101.9,17.1,28.60%,17.90%,43.60%,73.10%,85.70%,28.80%,11.70%,25.00%,-,100.00%,-,59.40%,29%,73.10%
1,1442606946,J. Willow,Jason Willow,Willow,Jason,OF,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,R,R,750,166,0,0.259,0.314,0.25,8,1,25.50%,12.20%,85.9,80.4,99.9,104.5,13.8,29.30%,13.80%,41.10%,63.90%,81.10%,26.30%,10.40%,33.30%,0.11,60.00%,0.303,53.30%,28%,74.70%
1,1745526497,B. Willits,Bryce Willits,Willits,Bryce,IF,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,L,R,826,173,0,0.301,0.398,0.273,18,5,20.70%,14.40%,85.3,86.9,98.6,103.6,16.2,23.80%,9.50%,40.40%,69.10%,88.70%,20.80%,6.30%,20.00%,0,20.00%,0.165,79.70%,23%,84.40%
1,1806890236,K. Johnson,Kyle Johnson,Johnson,Kyle,IF,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,L,L,1039,207,0,0.285,0.388,0.291,15,7,17.90%,16.00%,87.7,87.2,101.8,105,15.2,36.20%,25.50%,32.50%,56.00%,88.60%,15.80%,5.90%,33.30%,0.275,71.40%,0,58.00%,34%,82.00%
1,1816278723,B. Klassen,Blake Klassen,Klassen,Blake,IF,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,L,L,572,145,0,0.352,0.45,0.373,9,10,16.80%,7.50%,89.9,91.3,102.4,108,12.7,35.20%,21.10%,49.30%,77.00%,84.60%,30.50%,10.00%,11.10%,0.343,40.00%,0.251,65.80%,44%,79.80%
1,1841054652,J. Sprinkle,Jordan Sprinkle,Sprinkle,Jordan,IF,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,R,R,871,216,0,0.282,0.352,0.28,11,3,17.80%,12.00%,85.5,85.1,99.5,103.4,15.5,36.20%,19.00%,46.70%,75.90%,86.20%,27.00%,11.70%,50.00%,0.063,57.10%,0.316,47.10%,30%,74.90%
1,1887096273,N. Vogt,Nick Vogt,Vogt,Nick,OF,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,R,R,771,207,0,0.309,0.402,0.308,15,7,16.10%,9.10%,91.5,91.3,104.4,109.5,15.5,35.10%,25.80%,43.60%,65.60%,89.40%,22.60%,8.00%,0.00%,0.585,40.00%,0.3,61.00%,46%,81.50%
1,1256153695,A. Allanson,Andrew Allanson,Allanson,Andrew,C,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,S,R,386,161,0,0.242,0.303,0.227,4,7,24.60%,7.30%,78,104.1,98.8,104.1,-22.4,25.00%,12.50%,42.50%,52.90%,88.90%,33.30%,7.30%,-,0,-,-,75.00%,25%,82.90%
1,1790609058,A. Perez,Aaron Perez,Perez,Aaron,1B,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,L,R,463,147,0,0.211,0.259,0.233,6,1,32.50%,8.40%,81.1,85.4,101.5,106,0.1,40.00%,20.00%,38.70%,74.10%,90.00%,36.20%,8.00%,-,-,-,-,52.90%,40%,79.30%
1,1890633825,E. Rice,Evan Rice,Rice,Evan,IF,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,L,R,320,108,0,0.204,0.265,0.258,3,0,20.60%,11.50%,85,71,101.3,101.8,28,42.90%,14.30%,40.60%,62.50%,66.70%,28.00%,5.60%,100.00%,0,-,-,85.70%,29%,86.20%
1,1931172237,J. Morrissey,Jashia Morrissey,Morrissey,Jashia,OF,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,S,R,450,168,0,0.286,0.357,0.203,12,3,19.00%,11.30%,80.4,79.9,92.6,92.6,0.1,11.10%,0.00%,41.80%,48.10%,84.60%,33.30%,5.30%,50.00%,0,100.00%,0,33.30%,0%,87.20%
1,1938306116,M. Winaker,Michael Winaker,Winaker,Michael,IF,Pepperdine University,PEPP,730338304,Pepperdine,BBC,R,R,314,71,0,0.268,0.317,0.266,5,0,27.40%,10.70%,86.2,84.1,102.2,104.8,19,34.30%,17.10%,48.40%,76.30%,84.50%,35.80%,12.70%,28.60%,0.105,0.00%,0.454,54.70%,37%,73.70%
1,1062228785,R. Sandoval,Raul Sandoval,Sandoval,Raul,P,UC Davis,UCD,730153984,UC Davis,BBC,R,R,496,120,0,0.208,0.271,0.182,3,2,35.30%,7.50%,80.9,93.8,96.6,97.5,-3.4,30.80%,23.10%,44.60%,55.30%,85.70%,35.80%,15.70%,-,-,100.00%,0,58.30%,23%,64.70%
1,1397657543,J. Mico,J.D. Mico,Mico,J.D.,IF,UC Davis,UCD,730153984,UC Davis,BBC,R,R,597,142,0,0.218,0.265,0.212,6,0,19.60%,9.80%,76,71.3,85.7,88.7,17.1,29.40%,0.00%,42.50%,69.00%,93.10%,39.20%,8.40%,0.00%,0.105,100.00%,0,45.00%,0%,80.30%
1,1450273700,O. Plascencia,Omar Plascencia,Plascencia,Omar,C,UC Davis,UCD,730153984,UC Davis,BBC,R,R,295,59,0,0.203,0.284,0.364,2,0,35.10%,17.60%,85.9,82.1,102.2,103.2,14.7,8.30%,0.00%,39.70%,64.70%,81.80%,38.10%,15.60%,50.00%,0,-,-,31.30%,25%,60.70%
1,1528703003,J. Henrickson,Jonah Henrickson,Henrickson,Jonah,1B,UC Davis,UCD,730153984,UC Davis,BBC,L,R,605,157,0,0.248,0.314,0.331,8,4,31.40%,5.10%,92.2,94.7,100.7,103.7,22,42.90%,42.90%,49.80%,69.80%,70.00%,28.30%,15.70%,40.00%,0.459,-,-,60.00%,64%,68.40%
1,1622378055,J. Brandel,Jake Brandel,Brandel,Jake,OF,UC Davis,UCD,730153984,UC Davis,BBC,R,R,337,97,0,0.196,0.209,0.161,2,0,15.40%,4.80%,85.9,83.2,96.5,97.7,18.5,11.10%,11.10%,51.60%,82.60%,94.70%,47.80%,8.00%,100.00%,0,0.00%,0.838,27.30%,22%,84.50%
1,1866180129,K. Arenado,Kyler Arenado,Arenado,Kyler,IF,UC Davis,UCD,730153984,UC Davis,BBC,S,R,618,141,6,0.163,0.199,0.201,3,0,31.60%,7.60%,77.8,72.4,93.4,96,25.4,25.00%,8.30%,50.80%,61.80%,81.00%,36.70%,14.70%,66.70%,0,-,-,44.40%,8%,71.00%
1,1027689256,J. Brandow,Jason Brandow,Brandow,Jason,OF,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,R,R,633,146,0,0.301,0.381,0.289,3,7,21.20%,11.20%,84.9,87.8,103,109.3,12.1,25.30%,15.70%,40.90%,65.40%,79.20%,28.00%,13.30%,33.30%,0.331,60.00%,0.013,51.10%,37%,67.60%
1,1264356608,J. Cruz,JJ Cruz,Cruz,JJ,2B,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,L,R,291,75,0,0.187,0.258,0.275,1,2,23.90%,5.70%,83,83.4,100.6,108.3,14.7,22.00%,4.00%,47.80%,63.90%,88.70%,39.60%,14.40%,11.10%,0.028,0.00%,0.104,50.80%,22%,69.80%
1,1582053973,D. Pigford,Deylan Pigford,Pigford,Deylan,OF,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,R,R,266,60,0,0.217,0.225,0.204,1,1,33.30%,1.50%,75.6,79.6,96.9,103.2,8,17.60%,5.90%,48.50%,72.40%,80.30%,33.30%,13.20%,60.00%,0.115,0.00%,0.479,60.90%,21%,72.90%
1,1818613535,J. Lyon,Jackson Lyon,Lyon,Jackson,OF,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,R,R,685,190,0,0.332,0.397,0.306,11,7,15.80%,9.80%,86.7,86.9,106.2,109.5,6,23.40%,16.80%,47.60%,72.40%,83.40%,32.20%,9.50%,53.80%,0.146,45.50%,0.074,70.10%,41%,80.10%
1,1431407471,A. Schell,Austin Schell,Schell,Austin,C,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,R,R,524,132,0,0.379,0.436,0.354,14,3,11.70%,9.70%,82.9,84.8,98.1,102.7,13.9,42.20%,10.80%,45.40%,67.30%,85.80%,32.20%,8.20%,27.30%,0.219,40.00%,0.116,78.90%,20%,81.90%
1,1189610408,J. Nicoloff,Josh Nicoloff,Nicoloff,Josh,IF,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,937,216,0,0.241,0.317,0.276,9,7,23.90%,10.90%,84.6,85.8,102.1,107.2,8.6,30.20%,15.90%,40.20%,59.10%,89.70%,24.20%,7.90%,11.10%,0.254,42.10%,0.172,61.90%,36%,80.40%
1,1759004326,D. Johnson,Dominic Johnson,Johnson,Dominic,OF,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,938,226,0,0.345,0.428,0.361,20,12,18.40%,9.60%,87,88,103.8,107.6,10.1,31.20%,14.90%,45.90%,68.10%,88.90%,27.80%,10.40%,27.50%,0.313,34.60%,0.611,52.90%,36%,77.30%
1,1813891085,J. Mitchell,Justin Mitchell,Mitchell,Justin,C,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,671,156,0,0.308,0.381,0.302,12,5,14.80%,8.70%,83.6,86.5,102.5,105.6,15.6,36.20%,19.00%,50.10%,74.80%,83.90%,29.70%,9.40%,28.10%,0.312,50.00%,0.179,72.30%,33%,81.30%
1,1867529659,D. Phillips,Dylan Phillips,Phillips,Dylan,TWP,Kansas State University,KSU,730270464,Kansas State,BBC,L,L,983,226,16,0.283,0.372,0.303,13,13,22.20%,11.30%,87.5,89.2,103.2,110.6,19.4,26.90%,15.70%,46.90%,74.30%,87.00%,30.80%,10.90%,18.40%,0.306,32.00%,0.136,63.30%,37%,76.80%
1,1851385099,M. Malinchak,Mike Malinchak,Malinchak,Mike,OF,Pepperdine University,PEPP,730338304,Pepperdine,BBC,S,R,417,109,0,0.303,0.338,0.256,7,1,25.80%,8.30%,85.3,88.7,101,104.3,6.8,35.60%,23.70%,43.20%,72.80%,85.50%,27.30%,8.20%,50.00%,0.284,50.00%,0,64.70%,37%,81.10%
1,1654747753,P. Stark,Patrick Stark,Stark,Patrick,IF,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,R,R,285,54,0,0.222,0.306,0.233,3,0,33.80%,13.20%,77.7,80.5,99.8,102,9,21.70%,8.70%,42.10%,58.50%,83.30%,29.20%,15.40%,0.00%,-,100.00%,0,47.60%,26%,63.30%
1,1179854848,J. Nicolai,Joey Nicolai,Nicolai,Joey,1B,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,688,171,0,0.205,0.265,0.24,11,0,19.20%,4.50%,82.8,75.7,99.6,101.6,12.6,38.50%,11.50%,47.70%,72.30%,76.60%,31.80%,10.60%,33.30%,0.031,66.70%,0.029,55.60%,27%,77.70%
1,1525311244,D. Orick,Dylan Orick,Orick,Dylan,OF,UC Riverside,UCRV,730281728,UC Riverside,BBC,L,L,806,195,0,0.246,0.315,0.279,16,3,23.20%,9.50%,84.7,85.4,104.9,106.5,21,42.40%,24.20%,45.20%,80.70%,81.70%,29.90%,11.80%,50.00%,0.424,75.00%,0.317,52.30%,33%,73.90%
1,1616237587,D. Carnazzo,Danny Carnazzo,Carnazzo,Danny,C,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,388,83,0,0.181,0.26,0.231,2,0,25.50%,15.70%,81.9,81.3,98.3,98.8,9,33.30%,26.70%,42.00%,68.10%,71.90%,28.70%,11.10%,50.00%,0.023,60.00%,0.016,64.00%,33%,73.60%
1,1862504722,C. Pofek,Cole Pofek,Pofek,Cole,P,UC Riverside,UCRV,730281728,UC Riverside,BBC,L,L,281,64,0,0.172,0.244,0.213,3,0,39.20%,9.50%,78.8,72.4,97.4,103,24.8,23.50%,11.80%,47.30%,72.50%,75.90%,35.10%,17.10%,25.00%,0.215,0.00%,0.108,65.00%,24%,63.90%
1,1032228589,T. Juline,Taylor Juline,Juline,Taylor,C,UC Riverside,UCRV,730281728,UC Riverside,BBC,L,R,247,48,0,0.208,0.278,0.163,1,0,23.70%,15.30%,80.1,84.3,93.3,93.3,3.7,11.10%,0.00%,34.80%,70.00%,76.20%,17.90%,9.30%,-,-,75.00%,0.08,71.40%,11%,73.30%
1,1505750890,O. Gastelum,Omar Gastelum,Gastelum,Omar,C,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,462,106,0,0.274,0.347,0.326,5,1,28.60%,13.50%,87.1,88.1,99.1,105.3,5.7,40.00%,25.00%,39.60%,73.90%,74.50%,16.40%,9.10%,0.00%,0.094,-,0,54.50%,60%,77.00%
1,1742221921,C. Vasquez,Camden Vasquez,Vasquez,Camden,OF,University of San Diego,USD,5320,San Diego,BBC,L,R,481,113,0,0.283,0.326,0.222,1,1,23.10%,11.90%,78.5,71.3,98.5,102.2,-4,11.40%,2.30%,39.70%,53.70%,89.40%,24.50%,8.30%,8.30%,0.188,0.00%,-,69.20%,16%,79.10%
1,1223346289,T. Nakawake,Taishi Nakawake,Nakawake,Taishi,IF,UC Irvine,UCI,3031,UC Irvine,BBC,R,R,799,166,0,0.217,0.301,0.283,6,2,19.40%,11.60%,75.8,77.7,96,97.5,7.5,36.70%,13.30%,37.90%,61.50%,76.30%,24.10%,8.30%,22.20%,0.446,33.30%,0.005,51.40%,17%,78.20%
1,1638491941,J. Torres,Justin Torres,Torres,Justin,IF,UC Irvine,UCI,3031,UC Irvine,BBC,L,R,966,200,0,0.28,0.379,0.249,16,7,24.70%,10.90%,80.3,85.4,102.3,108.1,-0.9,21.60%,8.10%,41.20%,65.00%,76.30%,31.40%,11.10%,30.00%,0.291,25.00%,0.188,52.00%,24%,73.10%
1,1819549633,N. Church,Nathan Church,Church,Nathan,OF,UC Irvine,UCI,3031,UC Irvine,BBC,L,L,920,217,0,0.309,0.355,0.249,9,5,13.80%,10.70%,83.7,85.2,101,102.9,3.5,23.40%,8.50%,44.90%,63.40%,90.60%,32.00%,8.00%,100.00%,0,25.00%,0.076,61.50%,23%,82.10%
1,1906481417,B. Fitzgerald,Ben Fitzgerald,Fitzgerald,Ben,u,UC Irvine,UCI,3031,UC Irvine,BBC,L,R,827,170,0,0.271,0.377,0.33,10,7,26.90%,12.50%,86,91.7,102.4,108.4,17.6,21.10%,7.90%,39.30%,70.30%,80.80%,25.60%,10.80%,40.00%,0.182,71.40%,0.474,39.50%,42%,72.60%
1,1926867769,D. Carrizosa,Daniel Carrizosa,Carrizosa,Daniel,TWP,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,R,R,140,56,0,0.179,0.21,0.355,0,0,17.70%,8.10%,65.3,-,90.2,90.2,-34.7,0.00%,0.00%,48.60%,60.00%,100.00%,21.40%,7.10%,-,-,-,-,0.00%,0%,85.30%
1,1050285743,R. McNally,Ryan McNally,McNally,Ryan,IF,UC San Diego,UCSD,730348032,UC San Diego,BBC,R,R,367,124,1,0.282,0.347,0.375,8,2,27.40%,7.50%,75.6,92.1,98,103.7,2.2,55.60%,33.30%,37.90%,70.60%,91.70%,18.80%,6.80%,0.00%,1.035,-,-,66.70%,33%,82.00%
1,1413298794,B. FitzGerald,Blake FitzGerald,FitzGerald,Blake,C,UC San Diego,UCSD,730348032,UC San Diego,BBC,L,R,410,128,0,0.289,0.386,0.296,7,5,18.20%,13.00%,82.9,89.1,96,97.3,2.8,22.20%,5.60%,36.60%,43.20%,84.20%,26.80%,5.90%,0.00%,0.866,0.00%,0.156,63.20%,33%,84.00%
1,1608625365,M. Filia,Marc Filia,Filia,Marc,C,UC San Diego,UCSD,730348032,UC San Diego,BBC,R,R,607,187,0,0.283,0.392,0.292,9,10,23.50%,10.90%,90.5,93.3,103.2,105.4,13.6,18.20%,13.60%,35.40%,63.00%,91.20%,14.10%,4.90%,0.00%,0.135,0.00%,0.55,75.00%,45%,86.00%
1,1451577687,N. Iwasa,Nick Iwasa,Iwasa,Nick,IF,Sacramento State University,SAC,730293760,Sacramento State,BBC,R,R,668,141,0,0.305,0.367,0.329,8,1,20.50%,12.90%,77.7,87.5,96.7,102.5,6.3,42.20%,10.90%,38.00%,64.80%,89.50%,22.20%,6.90%,28.60%,0.098,36.40%,0.388,64.90%,14%,81.90%
1,1901577296,S. Moretto,Steven Moretto,Moretto,Steven,IF,Sacramento State University,SAC,730293760,Sacramento State,BBC,R,R,624,153,0,0.268,0.317,0.256,9,4,16.80%,9.20%,87.8,89.5,101.5,106.9,23.1,30.70%,18.70%,50.80%,73.30%,85.10%,34.00%,12.30%,75.00%,-,0.00%,0.362,64.00%,35%,75.70%
1,1141989344,M. Goulart,Marc Goulart,Goulart,Marc,C,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,271,70,0,0.157,0.238,0.197,2,1,28.00%,11.00%,82.3,88.6,95.4,95.6,12.2,45.50%,18.20%,46.10%,80.80%,76.20%,34.50%,13.70%,-,-,50.00%,0.113,50.00%,18%,70.40%
1,1934919739,C. Santiago,Chris Santiago,Santiago,Chris,TWP,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,638,181,16,0.287,0.383,0.34,9,10,18.00%,5.90%,92.3,91.9,105.1,107.6,14.5,29.40%,14.70%,48.40%,69.50%,95.10%,40.60%,8.30%,-,-,28.60%,0.123,65.90%,41%,82.80%
1,1939358719,B. Mann,Blake Mann,Mann,Blake,OF,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,446,115,0,0.243,0.323,0.235,6,2,25.20%,10.40%,84.9,85.7,102.2,105.1,12.1,44.40%,22.20%,47.80%,70.80%,87.00%,41.80%,13.20%,0.00%,-,25.00%,0.042,47.40%,37%,72.30%
1,1982906145,C. Campos,Christopher Campos,Campos,Christopher,SS,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,423,134,7,0.299,0.329,0.249,4,2,10.10%,6.00%,77.7,73.5,95.1,97.8,9,25.00%,6.30%,52.50%,64.30%,96.30%,48.10%,6.10%,0.00%,0.203,50.00%,0.075,79.50%,13%,88.30%
1,1089597184,J. Walker,Josh Walker,Walker,Josh,u,Sacramento State University,SAC,730293760,Sacramento State,BBC,L,R,403,93,0,0.237,0.329,0.295,3,4,24.30%,8.10%,85.9,84.7,100.9,105.3,14.6,21.60%,10.80%,38.50%,59.10%,83.60%,20.90%,10.90%,0.00%,0.008,0.00%,-,56.50%,35%,71.60%
1,1344183139,D. Bacho,Dawsen Bacho,Bacho,Dawsen,C,Sacramento State University,SAC,730293760,Sacramento State,BBC,R,R,740,170,0,0.324,0.4,0.273,15,7,17.40%,10.30%,86.9,87.7,102.3,106.8,9,30.60%,18.10%,44.90%,71.00%,84.80%,26.80%,10.10%,33.30%,0.392,50.00%,0,69.70%,38%,77.40%
1,1886741682,P. Kennedy,Paxton Kennedy,Kennedy,Paxton,1B,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,L,L,267,62,0,0.274,0.346,0.139,3,0,17.90%,14.10%,87.8,87.8,96.2,96.2,41.2,25.00%,0.00%,38.60%,68.80%,81.80%,27.80%,6.00%,0.00%,0.08,-,-,70.00%,25%,84.50%
1,1384480884,T. Doyle,Trevor Doyle,Doyle,Trevor,OF,Sacramento State University,SAC,730293760,Sacramento State,BBC,L,R,552,139,0,0.223,0.277,0.239,3,1,16.10%,11.20%,80.4,85,97.2,101.8,-2.6,16.40%,7.30%,40.00%,65.40%,95.20%,22.70%,6.70%,0.00%,-,0.00%,-,71.40%,15%,83.30%
1,1446747843,B. Sanford,Braden Sanford,Sanford,Braden,IF,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,341,79,0,0.215,0.278,0.198,1,0,29.80%,11.70%,65.4,88.2,90.2,93,-1,55.60%,0.00%,46.30%,80.00%,91.70%,29.40%,15.80%,-,-,66.70%,0.071,40.00%,0%,65.80%
1,1519887053,D. McPhillips,Dylan McPhillips,McPhillips,Dylan,u,Sacramento State University,SAC,730293760,Sacramento State,BBC,R,R,489,107,1,0.252,0.334,0.264,8,2,15.80%,14.30%,84.8,89.2,99,102.6,23.6,23.90%,6.50%,41.10%,60.00%,91.30%,25.10%,6.10%,0.00%,0.015,33.30%,-,88.10%,24%,85.10%
1,1969389936,L. Botkin,Lane Botkin,Botkin,Lane,OF,Houston Christian University,HCU,730157824,Houston Christian,BBC,L,R,273,64,0,0.219,0.303,0.19,1,0,25.00%,7.50%,77.9,88.3,93.3,98.8,-1.1,20.00%,10.00%,43.60%,85.70%,77.80%,20.00%,10.60%,0.00%,0.253,-,-,66.70%,10%,75.60%
1,1175372042,K. Velazquez,Kyle Velazquez,Velazquez,Kyle,IF,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,506,139,0,0.281,0.303,0.259,7,0,24.10%,6.80%,81.5,83.2,96.7,99.5,1.9,27.80%,11.10%,49.20%,82.10%,93.80%,24.40%,10.90%,0.00%,0.926,0.00%,-,70.00%,17%,77.90%
1,1677897649,K. Torres,Keith Torres,Torres,Keith,IF,Sacramento State University,SAC,730293760,Sacramento State,BBC,R,R,382,79,0,0.266,0.368,0.317,6,1,21.20%,10.60%,79.5,81,99,102.6,17.3,45.20%,16.10%,36.40%,50.00%,93.00%,24.10%,7.90%,0.00%,0.419,25.00%,0.195,66.70%,29%,78.40%
1,1286849216,S. Snedeker,Sy Snedeker,Snedeker,Sy,C,Grand Canyon University,GC,5310,Grand Canyon,BBC,R,R,282,60,0,0.183,0.284,0.305,3,1,23.70%,10.50%,89.6,89.6,101.1,101.1,15.9,66.70%,0.00%,45.00%,54.50%,100.00%,26.70%,13.50%,-,-,-,-,75.00%,33%,70.10%
1,1102972790,A. Welch,Aidan Welch,Welch,Aidan,IF,Seattle University,SEA,4504,Seattle,BBC,R,R,451,116,0,0.293,0.362,0.206,9,3,12.30%,10.10%,81.6,82.9,99.2,99.2,10.7,28.00%,16.00%,37.70%,72.50%,91.90%,18.40%,5.50%,0.00%,0.106,100.00%,0,77.80%,28%,85.30%
1,1234855081,J. Kodama,Julian Kodama,Kodama,Julian,IF,Seattle University,SEA,4504,Seattle,BBC,L,R,591,137,1,0.234,0.295,0.275,4,0,17.30%,13.60%,84.7,83.1,99.1,101.6,13.6,26.70%,13.30%,38.40%,66.10%,88.90%,23.40%,4.60%,22.20%,0.409,-,-,84.00%,22%,88.10%
1,1327485333,K. Sherick,Kyle Sherick,Sherick,Kyle,OF,Seattle University,SEA,4504,Seattle,BBC,L,L,578,143,0,0.224,0.308,0.325,3,7,27.10%,6.60%,90.5,92.1,101.9,107.5,19.5,32.10%,25.00%,43.30%,66.70%,83.30%,30.10%,10.90%,0.00%,0.385,25.00%,0.714,39.30%,43%,74.80%
